       y+            Prod.           Diss.       Turb_Diff.     Mole_Diff.        Res.    
   0.907647e+01   0.941730e+00  -0.525216e+00  -0.397254e+00  -0.266032e-01  -0.734386e-02
   0.962433e+01   0.868790e+00  -0.503871e+00  -0.364045e+00  -0.977942e-02  -0.890496e-02
   0.101900e+02   0.797818e+00  -0.482348e+00  -0.327833e+00   0.208623e-02  -0.102778e-01
   0.107738e+02   0.730156e+00  -0.461088e+00  -0.290635e+00   0.101155e-01  -0.114512e-01
   0.113760e+02   0.666642e+00  -0.440389e+00  -0.253921e+00   0.152467e-01  -0.124218e-01
   0.119969e+02   0.607713e+00  -0.420443e+00  -0.218710e+00   0.182465e-01  -0.131931e-01
   0.126367e+02   0.553513e+00  -0.401359e+00  -0.185670e+00   0.197421e-01  -0.137736e-01
   0.132956e+02   0.503980e+00  -0.383190e+00  -0.155187e+00   0.202230e-01  -0.141741e-01
   0.139741e+02   0.458918e+00  -0.365935e+00  -0.127409e+00   0.200161e-01  -0.144094e-01
   0.146720e+02   0.418059e+00  -0.349553e+00  -0.102331e+00   0.193252e-01  -0.144998e-01
   0.153899e+02   0.381104e+00  -0.333995e+00  -0.798926e-01   0.183177e-01  -0.144658e-01
   0.161278e+02   0.347748e+00  -0.319214e+00  -0.599945e-01   0.171318e-01  -0.143288e-01
   0.168858e+02   0.317697e+00  -0.305167e+00  -0.425057e-01   0.158684e-01  -0.141081e-01
   0.176642e+02   0.290664e+00  -0.291807e+00  -0.272573e-01   0.145789e-01  -0.138216e-01
   0.184630e+02   0.266382e+00  -0.279094e+00  -0.140548e-01   0.132810e-01  -0.134864e-01
   0.192825e+02   0.244592e+00  -0.267014e+00  -0.275072e-02   0.120621e-01  -0.131101e-01
   0.201226e+02   0.225036e+00  -0.255545e+00   0.681270e-02   0.110005e-01  -0.126959e-01
   0.209837e+02   0.207455e+00  -0.244641e+00   0.148751e-01   0.100554e-01  -0.122556e-01
   0.218656e+02   0.191610e+00  -0.234254e+00   0.216434e-01   0.920285e-02  -0.117974e-01
   0.227686e+02   0.177299e+00  -0.224340e+00   0.273024e-01   0.840979e-02  -0.113290e-01
   0.236926e+02   0.164354e+00  -0.214855e+00   0.320196e-01   0.761827e-02  -0.108639e-01
   0.246377e+02   0.152632e+00  -0.205775e+00   0.358766e-01   0.685889e-02  -0.104075e-01
   0.256038e+02   0.142014e+00  -0.197083e+00   0.389439e-01   0.616395e-02  -0.996094e-02
   0.265912e+02   0.132404e+00  -0.188765e+00   0.412957e-01   0.553455e-02  -0.953062e-02
   0.275996e+02   0.123726e+00  -0.180820e+00   0.429647e-01   0.501122e-02  -0.911775e-02
   0.286292e+02   0.115906e+00  -0.173221e+00   0.440313e-01   0.455745e-02  -0.872613e-02
   0.296798e+02   0.108867e+00  -0.165921e+00   0.446119e-01   0.408296e-02  -0.835892e-02
   0.307516e+02   0.102527e+00  -0.158897e+00   0.447435e-01   0.361729e-02  -0.801001e-02
   0.318443e+02   0.967941e-01  -0.152160e+00   0.444256e-01   0.326443e-02  -0.767588e-02
   0.329580e+02   0.915667e-01  -0.145706e+00   0.437384e-01   0.304245e-02  -0.735794e-02
   0.340926e+02   0.867578e-01  -0.139511e+00   0.428633e-01   0.283247e-02  -0.705709e-02
   0.352479e+02   0.823262e-01  -0.133579e+00   0.419000e-01   0.258461e-02  -0.676813e-02
   0.364239e+02   0.782503e-01  -0.127935e+00   0.408158e-01   0.237185e-02  -0.649723e-02
   0.376204e+02   0.744894e-01  -0.122563e+00   0.395896e-01   0.223289e-02  -0.625121e-02
   0.388374e+02   0.709933e-01  -0.117413e+00   0.383002e-01   0.208187e-02  -0.603779e-02
   0.400747e+02   0.677452e-01  -0.112475e+00   0.370035e-01   0.187358e-02  -0.585319e-02
   0.413323e+02   0.647502e-01  -0.107772e+00   0.356719e-01   0.166987e-02  -0.568027e-02
   0.426097e+02   0.619756e-01  -0.103292e+00   0.343073e-01   0.149879e-02  -0.550998e-02
   0.439069e+02   0.593682e-01  -0.990101e-01   0.329477e-01   0.134744e-02  -0.534681e-02
   0.452239e+02   0.569116e-01  -0.949411e-01   0.316017e-01   0.124369e-02  -0.518418e-02
   0.465603e+02   0.546210e-01  -0.910878e-01   0.302808e-01   0.117565e-02  -0.501038e-02
   0.479160e+02   0.524963e-01  -0.874151e-01   0.289810e-01   0.109800e-02  -0.483975e-02
   0.492909e+02   0.505045e-01  -0.839016e-01   0.277007e-01   0.100843e-02  -0.468796e-02
   0.506845e+02   0.486124e-01  -0.805512e-01   0.264417e-01   0.939534e-03  -0.455764e-02
   0.520969e+02   0.468014e-01  -0.773700e-01   0.252158e-01   0.910371e-03  -0.444240e-02
   0.535276e+02   0.450650e-01  -0.743474e-01   0.240926e-01   0.858730e-03  -0.433100e-02
   0.549765e+02   0.434255e-01  -0.714733e-01   0.230763e-01   0.751074e-03  -0.422034e-02
   0.564434e+02   0.419058e-01  -0.687470e-01   0.220722e-01   0.648595e-03  -0.412046e-02
   0.579281e+02   0.404733e-01  -0.661575e-01   0.210595e-01   0.596621e-03  -0.402811e-02
   0.594301e+02   0.390901e-01  -0.636889e-01   0.201032e-01   0.559624e-03  -0.393596e-02
   0.609494e+02   0.377634e-01  -0.613282e-01   0.192145e-01   0.496235e-03  -0.385417e-02
   0.624858e+02   0.365102e-01  -0.590748e-01   0.183490e-01   0.430594e-03  -0.378503e-02
   0.640387e+02   0.353362e-01  -0.569369e-01   0.174961e-01   0.379355e-03  -0.372516e-02
   0.656081e+02   0.342358e-01  -0.549174e-01   0.166648e-01   0.343862e-03  -0.367294e-02
   0.671936e+02   0.331946e-01  -0.530082e-01   0.158642e-01   0.324919e-03  -0.362449e-02
   0.687950e+02   0.322044e-01  -0.511984e-01   0.151158e-01   0.298948e-03  -0.357927e-02
   0.704121e+02   0.312763e-01  -0.494822e-01   0.144044e-01   0.274363e-03  -0.352716e-02
   0.720444e+02   0.304250e-01  -0.478428e-01   0.137254e-01   0.230445e-03  -0.346187e-02
   0.736917e+02   0.296190e-01  -0.462634e-01   0.130487e-01   0.210828e-03  -0.338481e-02
   0.753538e+02   0.288106e-01  -0.447393e-01   0.124024e-01   0.227612e-03  -0.329868e-02
   0.770305e+02   0.280089e-01  -0.432690e-01   0.118283e-01   0.224654e-03  -0.320711e-02
   0.787212e+02   0.272386e-01  -0.418556e-01   0.112914e-01   0.214510e-03  -0.311113e-02
   0.804260e+02   0.265043e-01  -0.404946e-01   0.107696e-01   0.202386e-03  -0.301844e-02
   0.821442e+02   0.258148e-01  -0.391792e-01   0.102427e-01   0.190123e-03  -0.293166e-02
   0.838759e+02   0.251774e-01  -0.379116e-01   0.971198e-02   0.180755e-03  -0.284149e-02
   0.856202e+02   0.245696e-01  -0.366933e-01   0.922012e-02   0.157587e-03  -0.274601e-02
   0.873779e+02   0.239640e-01  -0.355244e-01   0.877075e-02   0.142730e-03  -0.264697e-02
   0.891475e+02   0.233613e-01  -0.344001e-01   0.835384e-02   0.136615e-03  -0.254835e-02
   0.909298e+02   0.227771e-01  -0.333211e-01   0.797937e-02   0.110773e-03  -0.245385e-02
   0.927231e+02   0.222367e-01  -0.322997e-01   0.759893e-02   0.101150e-03  -0.236295e-02
   0.945290e+02   0.217450e-01  -0.313325e-01   0.719763e-02   0.113083e-03  -0.227679e-02
   0.963452e+02   0.212769e-01  -0.304012e-01   0.680162e-02   0.117347e-03  -0.220524e-02
   0.981733e+02   0.208186e-01  -0.294988e-01   0.643086e-02   0.104143e-03  -0.214521e-02
   0.100012e+03   0.203683e-01  -0.286345e-01   0.609277e-02   0.884515e-04  -0.208496e-02
   0.101861e+03   0.199257e-01  -0.278089e-01   0.578516e-02   0.784936e-04  -0.201948e-02
   0.103720e+03   0.194995e-01  -0.270151e-01   0.549911e-02   0.706749e-04  -0.194574e-02
   0.105589e+03   0.190951e-01  -0.262543e-01   0.522512e-02   0.697552e-04  -0.186435e-02
   0.107468e+03   0.187055e-01  -0.255238e-01   0.497039e-02   0.712046e-04  -0.177664e-02
   0.109356e+03   0.183222e-01  -0.248228e-01   0.473109e-02   0.806772e-04  -0.168888e-02
   0.111253e+03   0.179579e-01  -0.241542e-01   0.450667e-02   0.835293e-04  -0.160603e-02
   0.113160e+03   0.176325e-01  -0.235161e-01   0.427213e-02   0.814116e-04  -0.153003e-02
   0.115074e+03   0.173342e-01  -0.229059e-01   0.403315e-02   0.767525e-04  -0.146182e-02
   0.116997e+03   0.170435e-01  -0.223228e-01   0.381116e-02   0.687947e-04  -0.139941e-02
   0.118928e+03   0.167596e-01  -0.217665e-01   0.361362e-02   0.555344e-04  -0.133780e-02
   0.120868e+03   0.164852e-01  -0.212360e-01   0.343462e-02   0.458475e-04  -0.127025e-02
   0.122814e+03   0.162108e-01  -0.207246e-01   0.326857e-02   0.424311e-04  -0.120283e-02
   0.124768e+03   0.159304e-01  -0.202241e-01   0.310529e-02   0.398283e-04  -0.114862e-02
   0.126729e+03   0.156459e-01  -0.197324e-01   0.293722e-02   0.374682e-04  -0.111185e-02
   0.128697e+03   0.153576e-01  -0.192483e-01   0.276721e-02   0.384113e-04  -0.108508e-02
   0.130672e+03   0.150696e-01  -0.187706e-01   0.260187e-02   0.333128e-04  -0.106575e-02
   0.132654e+03   0.147817e-01  -0.183048e-01   0.244221e-02   0.312656e-04  -0.104966e-02
   0.134641e+03   0.144894e-01  -0.178527e-01   0.229642e-02   0.322176e-04  -0.103459e-02
   0.136635e+03   0.141863e-01  -0.174128e-01   0.217184e-02   0.310547e-04  -0.102354e-02
   0.138635e+03   0.138641e-01  -0.169906e-01   0.207450e-02   0.409963e-04  -0.101099e-02
   0.140640e+03   0.135383e-01  -0.165872e-01   0.201222e-02   0.437306e-04  -0.992942e-03
   0.142650e+03   0.132378e-01  -0.161972e-01   0.195108e-02   0.388616e-04  -0.969433e-03
   0.144666e+03   0.129580e-01  -0.158179e-01   0.186940e-02   0.405616e-04  -0.949955e-03
   0.146686e+03   0.126728e-01  -0.154485e-01   0.179306e-02   0.433653e-04  -0.939285e-03
   0.148713e+03   0.123869e-01  -0.150908e-01   0.174201e-02   0.296132e-04  -0.932277e-03
   0.150743e+03   0.121289e-01  -0.147490e-01   0.168683e-02   0.776772e-05  -0.925434e-03
   0.152778e+03   0.119174e-01  -0.144243e-01   0.159546e-02  -0.904486e-05  -0.920536e-03
   0.154817e+03   0.117425e-01  -0.141150e-01   0.146348e-02  -0.516250e-05  -0.914177e-03
   0.156861e+03   0.115674e-01  -0.138138e-01   0.132570e-02   0.198247e-04  -0.900901e-03
   0.158909e+03   0.113689e-01  -0.135150e-01   0.123265e-02   0.350176e-04  -0.878405e-03
   0.160959e+03   0.111594e-01  -0.132251e-01   0.118424e-02   0.362050e-04  -0.845210e-03
   0.163015e+03   0.109552e-01  -0.129482e-01   0.115167e-02   0.333517e-04  -0.807982e-03
   0.165074e+03   0.107520e-01  -0.126779e-01   0.112875e-02   0.233917e-04  -0.773775e-03
   0.167136e+03   0.105412e-01  -0.124103e-01   0.111454e-02   0.110259e-04  -0.743582e-03
   0.169201e+03   0.103240e-01  -0.121478e-01   0.109855e-02   0.513568e-05  -0.720097e-03
   0.171269e+03   0.101079e-01  -0.118930e-01   0.107906e-02   0.272242e-05  -0.703312e-03
   0.173340e+03   0.990406e-02  -0.116484e-01   0.105365e-02   0.250681e-05  -0.688211e-03
   0.175415e+03   0.971994e-02  -0.114163e-01   0.101732e-02   0.876477e-05  -0.670237e-03
   0.177492e+03   0.954808e-02  -0.111940e-01   0.983797e-03   0.133719e-04  -0.648705e-03
   0.179572e+03   0.938062e-02  -0.109768e-01   0.956971e-03   0.119165e-04  -0.627319e-03
   0.181654e+03   0.921855e-02  -0.107614e-01   0.920680e-03   0.943556e-05  -0.612782e-03
   0.183739e+03   0.905463e-02  -0.105474e-01   0.877088e-03   0.123506e-04  -0.603329e-03
   0.185825e+03   0.886834e-02  -0.103366e-01   0.853092e-03   0.207792e-04  -0.594428e-03
   0.187915e+03   0.865810e-02  -0.101308e-01   0.864212e-03   0.238579e-04  -0.584620e-03
   0.190006e+03   0.844861e-02  -0.993070e-02   0.888471e-03   0.169436e-04  -0.576671e-03
   0.192100e+03   0.825259e-02  -0.973787e-02   0.901861e-03   0.131752e-04  -0.570245e-03
   0.194195e+03   0.806804e-02  -0.955172e-02   0.903347e-03   0.153008e-04  -0.565040e-03
   0.196291e+03   0.789627e-02  -0.936871e-02   0.888758e-03   0.194070e-04  -0.564274e-03
   0.198390e+03   0.774415e-02  -0.918705e-02   0.860796e-03   0.156555e-04  -0.566449e-03
   0.200490e+03   0.761919e-02  -0.900942e-02   0.823582e-03   0.249508e-05  -0.564154e-03
   0.202592e+03   0.751928e-02  -0.883952e-02   0.770485e-03  -0.437050e-05  -0.554126e-03
   0.204695e+03   0.742893e-02  -0.867584e-02   0.704027e-03   0.139106e-05  -0.541490e-03
   0.206801e+03   0.732547e-02  -0.851353e-02   0.648864e-03   0.926178e-05  -0.529932e-03
   0.208907e+03   0.720133e-02  -0.835228e-02   0.624595e-03   0.100205e-04  -0.516336e-03
   0.211014e+03   0.706630e-02  -0.819373e-02   0.624221e-03   0.525134e-05  -0.497959e-03
   0.213122e+03   0.692890e-02  -0.803987e-02   0.634402e-03  -0.161595e-06  -0.476725e-03
   0.215232e+03   0.679107e-02  -0.789351e-02   0.643732e-03   0.439013e-05  -0.454315e-03
   0.217343e+03   0.664984e-02  -0.775295e-02   0.659578e-03   0.102537e-04  -0.433274e-03
   0.219456e+03   0.650247e-02  -0.761535e-02   0.691020e-03   0.595454e-05  -0.415911e-03
   0.221568e+03   0.634712e-02  -0.748136e-02   0.728861e-03   0.442253e-05  -0.400961e-03
   0.223682e+03   0.619079e-02  -0.734980e-02   0.771716e-03   0.214197e-05  -0.385154e-03
   0.225797e+03   0.605094e-02  -0.721868e-02   0.808907e-03  -0.853829e-05  -0.367370e-03
   0.227913e+03   0.593206e-02  -0.708965e-02   0.821521e-03  -0.116706e-04  -0.347746e-03
   0.230029e+03   0.582102e-02  -0.696360e-02   0.819718e-03  -0.260401e-05  -0.325459e-03
   0.232146e+03   0.570470e-02  -0.683884e-02   0.828412e-03   0.456067e-05  -0.301167e-03
   0.234264e+03   0.557830e-02  -0.671455e-02   0.849976e-03   0.640665e-05  -0.279862e-03
   0.236382e+03   0.544187e-02  -0.659190e-02   0.877735e-03   0.824856e-05  -0.264049e-03
   0.238502e+03   0.530002e-02  -0.647274e-02   0.917559e-03   0.629633e-05  -0.248856e-03
   0.240621e+03   0.516423e-02  -0.635847e-02   0.961280e-03   0.231260e-05  -0.230647e-03
   0.242742e+03   0.504463e-02  -0.624847e-02   0.992644e-03   0.937398e-06  -0.210261e-03
   0.244863e+03   0.494008e-02  -0.614144e-02   0.100809e-02   0.283752e-05  -0.190434e-03
   0.246984e+03   0.483778e-02  -0.603543e-02   0.101635e-02   0.827382e-05  -0.173030e-03
   0.249106e+03   0.472528e-02  -0.592832e-02   0.103230e-02   0.122299e-04  -0.158519e-03
   0.251229e+03   0.459892e-02  -0.581995e-02   0.106099e-02   0.133463e-04  -0.146688e-03
   0.253351e+03   0.446468e-02  -0.571217e-02   0.110107e-02   0.103766e-04  -0.136031e-03
   0.255475e+03   0.433493e-02  -0.560651e-02   0.114041e-02   0.687646e-05  -0.124297e-03
   0.257598e+03   0.421450e-02  -0.550270e-02   0.117050e-02   0.533593e-05  -0.112361e-03
   0.259723e+03   0.409685e-02  -0.540186e-02   0.119477e-02   0.910460e-05  -0.101133e-03
   0.261847e+03   0.397743e-02  -0.530470e-02   0.122422e-02   0.112858e-04  -0.917708e-04
   0.263971e+03   0.385981e-02  -0.521090e-02   0.125826e-02   0.740145e-05  -0.854290e-04
   0.266096e+03   0.374854e-02  -0.512127e-02   0.128816e-02   0.319549e-05  -0.813696e-04
   0.268222e+03   0.364183e-02  -0.503531e-02   0.131389e-02   0.201531e-05  -0.775806e-04
   0.270348e+03   0.353357e-02  -0.495110e-02   0.134049e-02   0.353025e-05  -0.735120e-04
   0.272474e+03   0.342172e-02  -0.486749e-02   0.136944e-02   0.747259e-05  -0.688596e-04
   0.274600e+03   0.330716e-02  -0.478367e-02   0.140108e-02   0.113437e-04  -0.640877e-04
   0.276727e+03   0.319049e-02  -0.469985e-02   0.143403e-02   0.146922e-04  -0.606461e-04
   0.278853e+03   0.307432e-02  -0.461691e-02   0.146829e-02   0.146166e-04  -0.596830e-04
   0.280981e+03   0.296463e-02  -0.453663e-02   0.150155e-02   0.102554e-04  -0.601985e-04
   0.283108e+03   0.286540e-02  -0.446006e-02   0.152932e-02   0.417702e-05  -0.611679e-04
   0.285236e+03   0.276958e-02  -0.438641e-02   0.155247e-02   0.222010e-05  -0.621308e-04
   0.287363e+03   0.266643e-02  -0.431453e-02   0.158127e-02   0.435298e-05  -0.624818e-04
   0.289492e+03   0.255532e-02  -0.424495e-02   0.161948e-02   0.742210e-05  -0.627280e-04
   0.291620e+03   0.244545e-02  -0.417848e-02   0.165947e-02   0.100610e-04  -0.634965e-04
   0.293748e+03   0.234697e-02  -0.411423e-02   0.169369e-02   0.889477e-05  -0.646674e-04
   0.295876e+03   0.226179e-02  -0.405151e-02   0.171767e-02   0.678585e-05  -0.652588e-04
   0.298005e+03   0.218281e-02  -0.399001e-02   0.173481e-02   0.761096e-05  -0.647878e-04
   0.300134e+03   0.210221e-02  -0.392928e-02   0.175498e-02   0.895730e-05  -0.631199e-04
   0.302263e+03   0.201825e-02  -0.386995e-02   0.178276e-02   0.781697e-05  -0.611159e-04
   0.304393e+03   0.193368e-02  -0.381294e-02   0.181122e-02   0.781371e-05  -0.602251e-04
   0.306522e+03   0.185165e-02  -0.375761e-02   0.183631e-02   0.901712e-05  -0.606351e-04
   0.308651e+03   0.177384e-02  -0.370316e-02   0.185749e-02   0.102680e-04  -0.615686e-04
   0.310781e+03   0.169970e-02  -0.364941e-02   0.187648e-02   0.112944e-04  -0.619393e-04
   0.312911e+03   0.162946e-02  -0.359629e-02   0.189746e-02   0.838036e-05  -0.609942e-04
   0.315042e+03   0.156521e-02  -0.354468e-02   0.191745e-02   0.291548e-05  -0.591102e-04
   0.317172e+03   0.150640e-02  -0.349509e-02   0.193061e-02   0.124847e-05  -0.568346e-04
   0.319302e+03   0.144932e-02  -0.344606e-02   0.194085e-02   0.193323e-05  -0.539589e-04
   0.321433e+03   0.139080e-02  -0.339713e-02   0.195491e-02   0.148680e-05  -0.499317e-04
   0.323563e+03   0.133001e-02  -0.334964e-02   0.197271e-02   0.187817e-05  -0.450368e-04
   0.325694e+03   0.126789e-02  -0.330363e-02   0.199087e-02   0.516711e-05  -0.397089e-04
   0.327826e+03   0.120562e-02  -0.325832e-02   0.201040e-02   0.911568e-05  -0.331817e-04
   0.329956e+03   0.114446e-02  -0.321360e-02   0.203346e-02   0.105623e-04  -0.251153e-04
   0.332088e+03   0.108448e-02  -0.317048e-02   0.205924e-02   0.104955e-04  -0.162659e-04
   0.334219e+03   0.102428e-02  -0.313035e-02   0.208837e-02   0.103216e-04  -0.738145e-05
   0.336350e+03   0.962990e-03  -0.309348e-02   0.212167e-02   0.939053e-05   0.573486e-06
   0.338482e+03   0.900743e-03  -0.305907e-02   0.215606e-02   0.100877e-04   0.781926e-05
   0.340614e+03   0.838765e-03  -0.302594e-02   0.219031e-02   0.112948e-04   0.144289e-04
   0.342745e+03   0.779174e-03  -0.299380e-02   0.222391e-02   0.107771e-04   0.200577e-04
   0.344878e+03   0.723328e-03  -0.296341e-02   0.225481e-02   0.916599e-05   0.238983e-04
   0.347010e+03   0.671138e-03  -0.293547e-02   0.228124e-02   0.840703e-05   0.253206e-04
   0.349142e+03   0.621053e-03  -0.290975e-02   0.230363e-02   0.985045e-05   0.247764e-04
   0.351274e+03   0.570911e-03  -0.288515e-02   0.232611e-02   0.113548e-04   0.232250e-04
   0.353406e+03   0.520574e-03  -0.286126e-02   0.235076e-02   0.119474e-04   0.220229e-04
   0.355539e+03   0.472284e-03  -0.283786e-02   0.237552e-02   0.115511e-04   0.214957e-04
   0.357671e+03   0.428153e-03  -0.281508e-02   0.239714e-02   0.115461e-04   0.217574e-04
   0.359804e+03   0.388741e-03  -0.279301e-02   0.241513e-02   0.123388e-04   0.232001e-04
   0.361937e+03   0.353621e-03  -0.277121e-02   0.243128e-02   0.122581e-04   0.259453e-04
   0.364069e+03   0.322548e-03  -0.275010e-02   0.244455e-02   0.123250e-04   0.293244e-04
   0.366202e+03   0.295543e-03  -0.272993e-02   0.245461e-02   0.124685e-04   0.326915e-04
   0.368335e+03   0.272277e-03  -0.271086e-02   0.246300e-02   0.114805e-04   0.359006e-04
   0.370468e+03   0.251711e-03  -0.269329e-02   0.246889e-02   0.115385e-04   0.388421e-04
   0.372601e+03   0.232447e-03  -0.267732e-02   0.247405e-02   0.124239e-04   0.416038e-04
   0.374734e+03   0.213480e-03  -0.266295e-02   0.248086e-02   0.134123e-04   0.448046e-04
   0.376867e+03   0.194565e-03  -0.265001e-02   0.249048e-02   0.135784e-04   0.486125e-04
   0.379000e+03   0.176173e-03  -0.263821e-02   0.250328e-02   0.114981e-04   0.527442e-04
   0.381134e+03   0.158796e-03  -0.262729e-02   0.251713e-02   0.806426e-05   0.566998e-04
   0.383267e+03   0.142578e-03  -0.261742e-02   0.252907e-02   0.632432e-05   0.605558e-04
   0.385400e+03   0.127921e-03  -0.260910e-02   0.253788e-02   0.751891e-05   0.642214e-04
   0.387534e+03   0.115946e-03  -0.260249e-02   0.254346e-02   0.104510e-04   0.673717e-04
   0.389667e+03   0.107683e-03  -0.259736e-02   0.254717e-02   0.126243e-04   0.701146e-04
   0.391800e+03   0.102905e-03  -0.259352e-02   0.255024e-02   0.126934e-04   0.723196e-04
   0.393933e+03   0.100734e-03  -0.259120e-02   0.255285e-02   0.111578e-04   0.735451e-04
